date,close,EMA_12,EMA_26,RSI,MACD,MACD_Signal,ATR
1995-10-18,0.0667573061384824,0.1671247712710689,0.2131901655117187,0.2219584356775888,0.291832391846187,0.45274398886017,0.0663157441675576
2011-02-15,0.0983004867899255,0.1588487375809564,0.2047879901132028,0.3439061560907265,0.2872186296110329,0.4157074299123294,0.0707294843325931
1999-08-18,0.1925220749824044,0.2129561683973975,0.2351948619007016,0.6282368244391207,0.3657654468234065,0.4253795809491962,0.0839981193628862
2014-12-16,0.1961930606065788,0.2611203065892029,0.2648371708517787,0.5971892182847017,0.430603805866434,0.4655595859794557,0.0932368232036626
2018-10-16,0.1152957276602113,0.2494061929910977,0.2594972197168865,0.6528677138898363,0.4111463656592559,0.4879679363822971,0.0876168434904186
2003-06-18,0.1443915664339479,0.258365227012715,0.2663449483648323,0.6553535063211521,0.4205754015559934,0.5106124946215328,0.0871507936507936
1991-12-19,0.1199184059845436,0.2500731480713583,0.2627668155007707,0.5371494752669251,0.4064038187851496,0.5216372998867044,0.0859719713792253
2022-08-16,0.1434398465414045,0.2583123072232596,0.26898663339045,0.4032980918594812,0.4152284655155839,0.5348726120629541,0.0736902568741947
2007-04-18,0.0445955120436298,0.2011754545230337,0.2346855271601469,0.229293563744377,0.3366077800021894,0.5061225031358704,0.075554448008334
1995-10-19,0.0599592097903682,0.1627934724518008,0.20915193085362,0.2382226502800523,0.2887093738218068,0.4591561446541702,0.0715519258710968
2011-02-16,0.1030591270412202,0.1582701508599922,0.2029774928692198,0.3773367786302274,0.2893089585166279,0.4218830638738805,0.0761301587301587
1999-08-19,0.2073419250212936,0.2220784519225678,0.2395247490961178,0.6452071318901756,0.3805795835792698,0.4377324354066187,0.0926062971187323
2014-12-17,0.1400407983673474,0.2324199330691696,0.2460886158617123,0.4603886244426304,0.3941081298231962,0.4571810265541624,0.0980069660333908
2018-10-17,0.1123045516708483,0.2231812449172758,0.2409251656757252,0.6183514247046557,0.3806403895897972,0.466001230223889,0.08166790032075
2003-06-19,0.1449354005456043,0.2365276062103896,0.2493690102276937,0.6303270665876702,0.3981536398473491,0.4818202590082275,0.0821339474189215
1991-12-20,0.1157035998449054,0.2288615226803443,0.245340153539026,0.5081455990991345,0.3864739850894167,0.4886314926964213,0.0806261452422074
2022-08-17,0.1462950334114198,0.2422158256394024,0.2540080017323458,0.3699344471517581,0.403565660330612,0.502632407762154,0.0697699920497847
2007-04-19,0.0462270551671772,0.188613540802532,0.2214776648958507,0.1842151804557251,0.3305012954216169,0.4772749214034278,0.0749513364585903
1995-10-20,0.0587355524477076,0.1513705212812278,0.1964264979149217,0.3524249511995153,0.2845672813081512,0.4340055570067459,0.0618197713627765
2011-02-17,0.1012916355869031,0.1474582173561425,0.1904783455532497,0.3830167866812343,0.286284860344671,0.4002494670544997,0.0649176138388573
1999-08-20,0.1877634347311098,0.2002316774656771,0.220016582090933,0.6023597279099903,0.363129897535406,0.4116944968600477,0.0804890670833676
2014-12-18,0.1042827843838807,0.1907422715864972,0.2135332859681187,0.4041282423116173,0.3516239942210817,0.4150934690020806,0.0926885379828384
2018-10-18,0.1484704106466237,0.2113719806705871,0.2254388477460569,0.669595921411681,0.3809558082120031,0.4324890058904662,0.0845190064972448
2003-06-20,0.1359619133660934,0.2207151284010771,0.2313930007838776,0.6174185731866976,0.3931311220171966,0.4524974308885909,0.0823532582175069
1991-12-23,0.1015635730370204,0.2063107965457182,0.2229649494627279,0.4701274687812918,0.3728779657252687,0.4583703756756908,0.0805438934122871
2022-08-18,0.1416723142985094,0.2201362392720089,0.2314166981551699,0.3340987472947069,0.3916022275786442,0.4724375346870437,0.0689201304931874
2007-04-20,0.0398368445999498,0.1657862517248171,0.1979699301488349,0.2718421216575429,0.3184314103524842,0.4470797793927196,0.0750609808920689
